id_text,id_word,transliteration,lemma,morpheme1,morpheme2,morpheme3,base suffixes,base suffixes2
UntN X 1,UntN_X_1_00001,[…],,,,,,
UntN X 1,UntN_X_1_00002,[šu-šu]-un-ka,,,,,,
UntN X 1,UntN_X_1_00003,ta-ak-me,tak.me,,,,3sg.inan1,
UntN X 1,UntN_X_1_00004,u2-me,u,3sg.inan1,,,,
UntN X 1,UntN_X_1_00005,[…],,,,,,
UntN X 1,UntN_X_1_00006,[š]u?-ut?-ta?,,,,,,
UntN X 1,UntN_X_1_00007,in-gi,in-,3sg.an,,,,
UntN X 1,UntN_X_1_00008,hi-[…],,,,,,
UntN X 1,UntN_X_1_00009,[a-h]a-an,aha,3sg.inan2,,,,
UntN X 1,UntN_X_1_00010,hi?-iš,,,,,,
UntN X 1,UntN_X_1_00011,u2-me,u,3sg.inan1,,,,
UntN X 1,UntN_X_1_00012,[…],,,,,,
UntN X 1,UntN_X_1_00013,hi-iš-e,,,,,,
UntN X 1,UntN_X_1_00014,[…u2]-pa-at,upat,,,,,
UntN X 1,UntN_X_1_00015,ta-ah,ta-,1sg.vb,,,,
UntN X 1,UntN_X_1_00016,[…],,,,,,
UntN X 1,UntN_X_1_00017,u2-me,u,3sg.inan1,,,,
UntN X 1,UntN_X_1_00018,(d)u2-pur-ku-pa-ak,Upurku.pak,,,,,
UntN X 1,UntN_X_1_00019,[…],,,,,,
UntN X 1,UntN_X_1_00020,u2,u,,,,,
UntN X 1,UntN_X_1_00021,zig-ra-tu4,zagratum,,,,,
UntN X 1,UntN_X_1_00022,#NAME?,,,,,,
UntN X 1,UntN_X_1_00023,[…]-ti-e?,,,,,,
UntN X 1,UntN_X_1_00024,in,i,3sg.inan1,,,,
UntN X 1,UntN_X_1_00025,du-ni-ih,tuni-,1sg.vb,,,,
UntN X 2,UntN_X_2_00001,[…],,,,,,
UntN X 2,UntN_X_2_00002,[an-za-a]n,Anshan,,,,,
UntN X 2,UntN_X_2_00003,šu-šu-un-[ka]-[…],Susa,1sg.an,,,,
UntN X 2,UntN_X_2_00004,[tu-ur],tur,,,,,
UntN X 2,UntN_X_2_00005,hi-ih,hih,,,,,
UntN X 2,UntN_X_2_00006,si-it-me,sit.me,,,,3sg.inan1,
UntN X 2,UntN_X_2_00007,[…],,,,,,
UntN X 2,UntN_X_2_00008,[in]-gi,in-,1sg.an,,,,
UntN X 2,UntN_X_2_00009,hi-en-ka,hi-,III,1sg.an,,,
UntN X 2,UntN_X_2_00010,in-[ti-ik-ka,in.tika,,,,,
UntN X 2,UntN_X_2_00011,a-ak],ak,,,,,
UntN X 2,UntN_X_2_00012,[…],,,,,,
UntN X 2,UntN_X_2_00013,[ku-ku]-un-nu-um,kukunum,,,,,
UntN X 2,UntN_X_2_00014,up-ku-mi-[ia],upkum,adj,,,,
UntN X 2,UntN_X_2_00015,[…],,,,,,
UntN X 2,UntN_X_2_00016,[…u2-pa-at,upat,,,,,
UntN X 2,UntN_X_2_00017,hu]-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN X 2,UntN_X_2_00018,ku-u[k-ši-ih],kukši-,1sg.vb,,,,
UntN X 2,UntN_X_2_00019,[…],,,,,,
UntN X 2,UntN_X_2_00020,[(d)in]-šu-uš-na-ak,Inshushinak,,,,,
UntN X 2,UntN_X_2_00021,[…],,,,,,
UntN S 1,UntN_S_1_00001,u2,u,,,,,
UntN S 1,UntN_S_1_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 1,UntN_S_1_00003,ša-ak,šak,,,,,
UntN S 1,UntN_S_1_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 1,UntN_S_1_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 1,UntN_S_1_00006,an-za-an,Anshan,,,,,
UntN S 1,UntN_S_1_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 1,UntN_S_1_00008,si-ia-an,sian,,,,,
UntN S 1,UntN_S_1_00009,ku-ši-ih,kuši-,,,,,
UntN S 1,UntN_S_1_00010,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN S 1,UntN_S_1_00011,in,i,3sg.inan2,,,,
UntN S 1,UntN_S_1_00012,du-ni-ih,tuni-,1sg.vb,,,,
UntN S 2,UntN_S_2_00001,u2,u,,,,,
UntN S 2,UntN_S_2_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 2,UntN_S_2_00003,ša-ak,šak,,,,,
UntN S 2,UntN_S_2_00004,(md)hu-ban-um-me-en-na-ki,Humban-umena,1sg.an,,,,
UntN S 2,UntN_S_2_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 2,UntN_S_2_00006,an-za-an,Anshan,,,,,
UntN S 2,UntN_S_2_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 2,UntN_S_2_00008,si-ia-an,sian,,,,,
UntN S 2,UntN_S_2_00009,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 2,UntN_S_2_00010,(d)aiba-sunkir,Aiba.sunkir,,,,,
UntN S 2,UntN_S_2_00011,un,"u, i",3sg.inan2,,,,
UntN S 2,UntN_S_2_00012,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN S 3,UntN_S_3_00001,u2,u,,,,,
UntN S 3,UntN_S_3_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 3,UntN_S_3_00003,ša-ak,šak,,,,,
UntN S 3,UntN_S_3_00004,(md)hu-ban-nu-um-me-en-na-ki,Humban-umena,1sg.an,,,,
UntN S 3,UntN_S_3_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 3,UntN_S_3_00006,an-za-an,Anshan,,,,,
UntN S 3,UntN_S_3_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 3,UntN_S_3_00008,si-ia-an,sian,,,,,
UntN S 3,UntN_S_3_00009,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 3,UntN_S_3_00010,(d)im,IM,,,,,
UntN S 3,UntN_S_3_00011,un,"u, i",3sg.inan2,,,,
UntN S 3,UntN_S_3_00012,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN S 4,UntN_S_4_00001,u2,u,,,,,
UntN S 4,UntN_S_4_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 4,UntN_S_4_00003,ša-ak,šak,,,,,
UntN S 4,UntN_S_4_00004,(md)hu-[um-ban-nu-me-na-gi],Humban-umena,1sg.an,,,,
UntN S 4,UntN_S_4_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN S 4,UntN_S_4_00006,an-za-an,Anshan,,,,,
UntN S 4,UntN_S_4_00007,šu-šu-[un-ka],Susa,1sg.an,,,,
UntN S 4,UntN_S_4_00008,si-ia-an,sian,,,,,
UntN S 4,UntN_S_4_00009,hu-uš-ti-in,hušti.n,,,,3sg.inan2,
UntN S 4,UntN_S_4_00010,u2-pa-at,upat,,,,,
UntN S 4,UntN_S_4_00011,[hu-us-si]-ip-me,husi,3pl.an,3sg.inan1,,,
UntN S 4,UntN_S_4_00012,{ku-ši-ih},kuši-,1sg.vb,,,,
UntN S 4,UntN_S_4_00013,(d){na-bu}-u2,Nabu,,,,,
UntN S 4,UntN_S_4_00014,in,i,3sg.inan2,,,,
UntN S 4,UntN_S_4_00015,du-ni-ih,tuni-,1sg.vb,,,,
UntN S 5,UntN_S_5_00001,u2,u,,,,,
UntN S 5,UntN_S_5_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 5,UntN_S_5_00003,ša-ak,šak,,,,,
UntN S 5,UntN_S_5_00004,(m)hu-ban-um-me-na-ki,Humban-umena,1sg.an,,,,
UntN S 5,UntN_S_5_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 5,UntN_S_5_00006,an-za-an,Anshan,,,,,
UntN S 5,UntN_S_5_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 5,UntN_S_5_00008,si-ia-an,sian,,,,,
UntN S 5,UntN_S_5_00009,(d)u2-pur-ku-ba-ak-me,Upurku.pak,3sg.inan1,,,,
UntN S 5,UntN_S_5_00010,su-un-ki-ip,sunki,3pl.an,,,,
UntN S 5,UntN_S_5_00011,u2-ri-pu-pi,urpu,3pl.an,,,,
UntN S 5,UntN_S_5_00012,šu-šu-un,Susa,,,,,
UntN S 5,UntN_S_5_00013,im-me,in-,3sg.inan1,,,,
UntN S 5,UntN_S_5_00014,ku-ši-ih-ši-ma,kuši-,3pl.vb,postp.loc,,,
UntN S 5,UntN_S_5_00015,u2,u,,,,,
UntN S 5,UntN_S_5_00016,a-lu-me-lu,alumelu,,,,,
UntN S 5,UntN_S_5_00017,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 5,UntN_S_5_00018,hi-še,hiš,3sg.poss,,,,
UntN S 5,UntN_S_5_00019,a-ha,aha,,,,,
UntN S 5,UntN_S_5_00020,ta-ah,ta-,1sg.vb,,,,
UntN S 5,UntN_S_5_00021,a-ak,ak,,,,,
UntN S 5,UntN_S_5_00022,ša-ri-ik,šari-,II,,,,
UntN S 5,UntN_S_5_00023,tuš,tuš,,,,,
UntN S 5,UntN_S_5_00024,kuš3,kuš,,,,,
UntN S 5,UntN_S_5_00025,10-na,10,postp.gen1,,,,
UntN S 5,UntN_S_5_00026,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 6,UntN_S_6_00001,u2,u,,,,,
UntN S 6,UntN_S_6_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 6,UntN_S_6_00003,ša-ak,šak,,,,,
UntN S 6,UntN_S_6_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 6,UntN_S_6_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 6,UntN_S_6_00006,an-za-an,Anshan,,,,,
UntN S 6,UntN_S_6_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 6,UntN_S_6_00008,si-ia-an,sian,,,,,
UntN S 6,UntN_S_6_00009,(d)pi-ni-gir3-me-im-ma,Pinikir,3sg.inan1,postp.loc,,,
UntN S 6,UntN_S_6_00010,u2-pa-at,upat,,,,,
UntN S 6,UntN_S_6_00011,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN S 6,UntN_S_6_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 6,UntN_S_6_00013,(d)pi-ni-gir3,Pinikir,,,,,
UntN S 6,UntN_S_6_00014,in,i,3sg.inan2,,,,
UntN S 6,UntN_S_6_00015,du-ni-ih,tuni-,1sg.vb,,,,
UntN S 7,UntN_S_7_00001,u2,u,,,,,
UntN S 7,UntN_S_7_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 7,UntN_S_7_00003,ša-ak,šak,,,,,
UntN S 7,UntN_S_7_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 7,UntN_S_7_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN S 7,UntN_S_7_00006,an-za-an,Anshan,,,,,
UntN S 7,UntN_S_7_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 7,UntN_S_7_00008,pi-el,pel,,,,,
UntN S 7,UntN_S_7_00009,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN S 7,UntN_S_7_00010,na-a,nan,,,,,
UntN S 7,UntN_S_7_00011,me-lu-uk-ra,meluk,3sg.an,,,,
UntN S 7,UntN_S_7_00012,zu-un-ki-me,sunki.me,,,,3sg.inan1,
UntN S 7,UntN_S_7_00013,tu4-ur,tur,,,,,
UntN S 7,UntN_S_7_00014,hi-ih,hih,,,,,
UntN S 7,UntN_S_7_00015,zi-it-me,sit.me,,,,3sg.inan1,
UntN S 7,UntN_S_7_00016,hi-en-ka,hi-,III,1sg.an,,,
UntN S 7,UntN_S_7_00017,in-ti-ik-ka,in.tika,,,,,
UntN S 7,UntN_S_7_00018,a-gi,ak,,,,,
UntN S 7,UntN_S_7_00019,si-ia-an,sian,,,,,
UntN S 7,UntN_S_7_00020,(d)nun.sunki-me,NUN.sunki,3sg.inan1,,,,
UntN S 7,UntN_S_7_00021,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 7,UntN_S_7_00022,(d)nun.sunki,NUN.sunki,,,,,
UntN S 7,UntN_S_7_00023,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN S 7,UntN_S_7_00024,du-ni-ih,tuni-,1sg.vb,,,,
UntN S 7,UntN_S_7_00025,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN S 7,UntN_S_7_00026,u2-me,u,3sg.inan1,,,,
UntN S 7,UntN_S_7_00027,dingir-gal,Napirisha,,,,,
UntN S 7,UntN_S_7_00028,a-ak,ak,,,,,
UntN S 7,UntN_S_7_00029,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN S 7,UntN_S_7_00030,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN S 7,UntN_S_7_00031,li-na,lina,,,,,
UntN S 7,UntN_S_7_00032,te-la-ak-ni,tela-,II,opt2,,,
UntN S 8,UntN_S_8_00001,u2,u,,,,,
UntN S 8,UntN_S_8_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 8,UntN_S_8_00003,ša-ak,šak,,,,,
UntN S 8,UntN_S_8_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 8,UntN_S_8_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN S 8,UntN_S_8_00006,an-za-an,Anshan,,,,,
UntN S 8,UntN_S_8_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 8,UntN_S_8_00008,pi-el,pel,,,,,
UntN S 8,UntN_S_8_00009,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN S 8,UntN_S_8_00010,na-a,nan,,,,,
UntN S 8,UntN_S_8_00011,me-lu-uk-ra,meluk,3sg.an,,,,
UntN S 8,UntN_S_8_00012,zu-un-ki-me,sunki.me,,,,3sg.inan1,
UntN S 8,UntN_S_8_00013,tu4-ur,tur,,,,,
UntN S 8,UntN_S_8_00014,hi-ih,hih,,,,,
UntN S 8,UntN_S_8_00015,zi-it-me,sit.me,,,,3sg.inan1,
UntN S 8,UntN_S_8_00016,hi-en-ka,hi-,III,1sg.an,,,
UntN S 8,UntN_S_8_00017,in-ti-ik-ka,in.tika,,,,,
UntN S 8,UntN_S_8_00018,a-gi,ak,,,,,
UntN S 8,UntN_S_8_00019,si-ia-an,sian,,,,,
UntN S 8,UntN_S_8_00020,(d)na-zi-it-me,Nazit,3sg.inan1,,,,
UntN S 8,UntN_S_8_00021,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 8,UntN_S_8_00022,(d)na-zi-it,Nazit,,,,,
UntN S 8,UntN_S_8_00023,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN S 8,UntN_S_8_00024,du-ni-ih,tuni-,1sg.vb,,,,
UntN S 8,UntN_S_8_00025,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN S 8,UntN_S_8_00026,u2-me,u,3sg.inan1,,,,
UntN S 8,UntN_S_8_00027,dingir-gal,Napirisha,,,,,
UntN S 8,UntN_S_8_00028,a-ak,ak,,,,,
UntN S 8,UntN_S_8_00029,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN S 8,UntN_S_8_00030,si-ia-an-ku-{uk}-[pa],Sian.kuk,3pl.an,,,,
UntN S 8,UntN_S_8_00031,{li}-na,lina,,,,,
UntN S 8,UntN_S_8_00032,{te-la}-ak-ni,tela-,II,opt2,,,
UntN S 9,UntN_S_9_00001,u2,u,,,,,
UntN S 9,UntN_S_9_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 9,UntN_S_9_00003,ša-ak,šak,,,,,
UntN S 9,UntN_S_9_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 9,UntN_S_9_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN S 9,UntN_S_9_00006,an-za-an,Anshan,,,,,
UntN S 9,UntN_S_9_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 9,UntN_S_9_00008,(d)be-la-la,Belala,,,,,
UntN S 9,UntN_S_9_00009,ku-ul-la-an-ka,kula-,III,1sg.an,,,
UntN S 9,UntN_S_9_00010,ku-la-a,kula,,,,,
UntN S 9,UntN_S_9_00011,ur,u,3sg.an,,,,
UntN S 9,UntN_S_9_00012,tu4-um-pa-an-ra,tumpa-,III,3sg.an,,,
UntN S 9,UntN_S_9_00013,a-ak,ak,,,,,
UntN S 9,UntN_S_9_00014,tu4-ru-un-ka,turu-,III,1sg.an,,,
UntN S 9,UntN_S_9_00015,hu-ut-ta-an-ra,huta-,III,3sg.an,,,
UntN S 9,UntN_S_9_00016,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN S 9,UntN_S_9_00017,si-ia-an-i-me,"sian, i",3sg.inan1,,,,
UntN S 9,UntN_S_9_00018,u2-pa-at,upat,,,,,
UntN S 9,UntN_S_9_00019,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN S 9,UntN_S_9_00020,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 9,UntN_S_9_00021,(d)be-la-la,Belala,,,,,
UntN S 9,UntN_S_9_00022,la-an-si-ti-ir-ra,lansiti,3sg.an,,,,
UntN S 9,UntN_S_9_00023,ir,i,3sg.an,,,,
UntN S 9,UntN_S_9_00024,ša-ri-ih,šari-,1sg.vb,,,,
UntN S 9,UntN_S_9_00025,ir,i,3sg.an,,,,
UntN S 9,UntN_S_9_00026,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN S 9,UntN_S_9_00027,si-ia-an-ra,sian,3sg.an,,,,
UntN S 9,UntN_S_9_00028,ir,i,3sg.an,,,,
UntN S 9,UntN_S_9_00029,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN S 9,UntN_S_9_00030,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN S 9,UntN_S_9_00031,u2-me,u,3sg.inan1,,,,
UntN S 9,UntN_S_9_00032,(d)be-la-la,Belala,,,,,
UntN S 9,UntN_S_9_00033,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN S 9,UntN_S_9_00034,un,"u, i",3sg.inan2,,,,
UntN S 9,UntN_S_9_00035,li-na,lina,,,,,
UntN S 9,UntN_S_9_00036,te-la-ak-ni,tela-,II,opt2,,,
UntN S 9,UntN_S_9_00037,pi-el,pel,,,,,
UntN S 9,UntN_S_9_00038,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN S 9,UntN_S_9_00039,na-a,nan,,,,,
UntN S 9,UntN_S_9_00040,me-lu-uk-ra,meluk,3sg.an,,,,
UntN S 9,UntN_S_9_00041,a-ak,ak,,,,,
UntN S 9,UntN_S_9_00042,zu-[un-ki-me,sunki.me,3sg.inan1,,,,
UntN S 9,UntN_S_9_00043,tu4-ur],tur,,,,,
UntN S 9,UntN_S_9_00044,hi-ih,hih,,,,,
UntN S 9,UntN_S_9_00045,zi-it-me,sit.me,3sg.inan1,,,,
UntN S 9,UntN_S_9_00046,un,u,acc.,,,,
UntN S 9,UntN_S_9_00047,du-ni-iš-ni,tuni-,3sg.vb,opt2,,,
UntN S 10,UntN_S_10_00001,u2,u,,,,,
UntN S 10,UntN_S_10_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 10,UntN_S_10_00003,ša-ak,šak,,,,,
UntN S 10,UntN_S_10_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 10,UntN_S_10_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN S 10,UntN_S_10_00006,an-za-an,Anshan,,,,,
UntN S 10,UntN_S_10_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 10,UntN_S_10_00008,(d)30,Sin,,,,,
UntN S 10,UntN_S_10_00009,ku-ul-la-an-ka,kula-,III,1sg.an,,,
UntN S 10,UntN_S_10_00010,ku-la-a,kula,,,,,
UntN S 10,UntN_S_10_00011,ur,u,3sg.an,,,,
UntN S 10,UntN_S_10_00012,tu4-um-pa-an-ra,tumpa-,III,3sg.an,,,
UntN S 10,UntN_S_10_00013,a-ak,ak,,,,,
UntN S 10,UntN_S_10_00014,tu4-ru-un-ka,turu-,III,1sg.an,,,
UntN S 10,UntN_S_10_00015,hu-ut-ta-an-ra,huta-,III,3sg.an,,,
UntN S 10,UntN_S_10_00016,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN S 10,UntN_S_10_00017,si-ia-an-i-me,"sian, i",3sg.inan1,,,,
UntN S 10,UntN_S_10_00018,u2-pa-at,upat,,,,,
UntN S 10,UntN_S_10_00019,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN S 10,UntN_S_10_00020,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 10,UntN_S_10_00021,(d)30,Sin,,,,,
UntN S 10,UntN_S_10_00022,la-an-si-ti-ir-ra,lansiti,3sg.an,,,,
UntN S 10,UntN_S_10_00023,ir,i,3sg.an,,,,
UntN S 10,UntN_S_10_00024,ša-ri-ih,šari-,1sg.vb,,,,
UntN S 10,UntN_S_10_00025,ir,i,3sg.an,,,,
UntN S 10,UntN_S_10_00026,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN S 10,UntN_S_10_00027,si-ia-an-ra,sian,3sg.an,,,,
UntN S 10,UntN_S_10_00028,ir,i,3sg.an,,,,
UntN S 10,UntN_S_10_00029,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN S 10,UntN_S_10_00030,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN S 10,UntN_S_10_00031,u2-me,u,3sg.inan1,,,,
UntN S 10,UntN_S_10_00032,(d)30,Sin,,,,,
UntN S 10,UntN_S_10_00033,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN S 10,UntN_S_10_00034,un,"u, i",3sg.inan2,,,,
UntN S 10,UntN_S_10_00035,li-na,lina,,,,,
UntN S 10,UntN_S_10_00036,te-la-ak-ni,tela-,II,opt2,,,
UntN S 10,UntN_S_10_00037,pi-el,pel,,,,,
UntN S 10,UntN_S_10_00038,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN S 10,UntN_S_10_00039,na-a,nan,,,,,
UntN S 10,UntN_S_10_00040,me-lu-uk-ra,meluk,3sg.an,,,,
UntN S 10,UntN_S_10_00041,a-ak,ak,,,,,
UntN S 10,UntN_S_10_00042,zu-un-ki-me,sunki.me,,,,3sg.inan1,
UntN S 10,UntN_S_10_00043,tu4-ur,tur,,,,,
UntN S 10,UntN_S_10_00044,hi-ih,hih,,,,,
UntN S 10,UntN_S_10_00045,zi-it-me,sit.me,,,,,
UntN S 10,UntN_S_10_00046,un,u,acc,,,,
UntN S 10,UntN_S_10_00047,du-ni-iš-ni,tuni-,3sg.vb,opt2,,,
UntN S 11,UntN_S_11_00001,u2,u,,,,,
UntN S 11,UntN_S_11_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 11,UntN_S_11_00003,ša-ak,šak,,,,,
UntN S 11,UntN_S_11_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 11,UntN_S_11_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN S 11,UntN_S_11_00006,an-za-an,Anshan,,,,,
UntN S 11,UntN_S_11_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 11,UntN_S_11_00008,(d)na-ah-hu-un-te,Nahunte,,,,,
UntN S 11,UntN_S_11_00009,ku-ul-la-an-ka,kula-,III,1sg.an,,,
UntN S 11,UntN_S_11_00010,ku-la-a,kula,,,,,
UntN S 11,UntN_S_11_00011,ur,u,3sg.an,,,,
UntN S 11,UntN_S_11_00012,tu4-um-pa-an-ra,tumpa-,III,3sg.an,,,
UntN S 11,UntN_S_11_00013,a-ak,ak,,,,,
UntN S 11,UntN_S_11_00014,tu4-ru-un-ka,turu-,III,1sg.an,,,
UntN S 11,UntN_S_11_00015,hu-ut-ta-an-ra,huta-,III,3sg.an,,,
UntN S 11,UntN_S_11_00016,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN S 11,UntN_S_11_00017,si-ia-an-i-me,"sian, i",3sg.inan1,,,,
UntN S 11,UntN_S_11_00018,u2-pa-at,upat,,,,,
UntN S 11,UntN_S_11_00019,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN S 11,UntN_S_11_00020,ku-ši-ih,kuši-,1sg.vb,,,,
UntN S 11,UntN_S_11_00021,(d)30,Sin,,,,,
UntN S 11,UntN_S_11_00022,la-an-si-ti-ir-ra,lansiti,3sg.an,,,,
UntN S 11,UntN_S_11_00023,ir,i,3sg.an,,,,
UntN S 11,UntN_S_11_00024,ša-ri-ih,šari-,1sg.vb,,,,
UntN S 11,UntN_S_11_00025,ir,i,3sg.an,,,,
UntN S 11,UntN_S_11_00026,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN S 11,UntN_S_11_00027,si-ia-an-ra,sian,3sg.an,,,,
UntN S 11,UntN_S_11_00028,ir-mu,irmu,,,,,
UntN S 11,UntN_S_11_00029,hu-ut-tak-ha-li-ku,hutak.halik,,,,II,
UntN S 11,UntN_S_11_00030,u2-me,u,3sg.inan1,,,,
UntN S 11,UntN_S_11_00031,(d)30,Sin,,,,,
UntN S 11,UntN_S_11_00032,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN S 11,UntN_S_11_00033,un,"u, i",3sg.inan2,,,,
UntN S 11,UntN_S_11_00034,li-na,lina,,,,,
UntN S 11,UntN_S_11_00035,te-la-ak-ni,tela-,II,opt2,,,
UntN S 11,UntN_S_11_00036,pi-el,pel,,,,,
UntN S 11,UntN_S_11_00037,ki-it-ti-im-ma,kiti.n,postp.loc,,,,
UntN S 11,UntN_S_11_00038,na-a,nan,,,,,
UntN S 11,UntN_S_11_00039,me-lu-uk-ra,meluk,3sg.an,,,,
UntN S 11,UntN_S_11_00040,a-ak,ak,,,,,
UntN S 11,UntN_S_11_00041,zu-un-ki-me,sunki.me,,,,3sg.inan1,
UntN S 11,UntN_S_11_00042,tu4-ur,tur,,,,,
UntN S 11,UntN_S_11_00043,hi-ih,hih,,,,,
UntN S 11,UntN_S_11_00044,zi-it-me,sit.me,,,,3sg.inan1,
UntN S 11,UntN_S_11_00045,un,u,acc,,,,
UntN S 11,UntN_S_11_00046,du-ni-iš-ni,tuni-,3sg.vb,opt2,,,
UntN S 12,UntN_S_12_00001,u2,u,,,,,
UntN S 12,UntN_S_12_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 12,UntN_S_12_00003,ša-ak,šak,,,,,
UntN S 12,UntN_S_12_00004,(d)hu-ban-um-me-na-ki,Humban-umena,1sg.an,,,,
UntN S 12,UntN_S_12_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 12,UntN_S_12_00006,an-za-an,Anshan,,,,,
UntN S 12,UntN_S_12_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 12,UntN_S_12_00008,ku-ku-un-nu-um,kukunum,,,,,
UntN S 12,UntN_S_12_00009,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN S 12,UntN_S_12_00010,uš-ta-na,uštana,,,,,
UntN S 12,UntN_S_12_00011,in-tu4-um,intum,,,,,
UntN S 12,UntN_S_12_00012,i,i,,,,,
UntN S 12,UntN_S_12_00013,ka-tah2,kata-,,,,,
