,txtid,lnr,cth_number,word,translit,gloss,trans_de
76863,KUB 41.10(+), Rs. 9′,330,IŠ-TU E.ÍB,~IŠ-TU~ {TÚG}E.ÍB,…:INS,Gürtel(?)
76864,KUB 41.10(+), Rs. 9′,330,TA-ḪA-AP-ŠI,~TA-ḪA-⸢AP⸣-Š[I~,NOM.SG(UNM),(Decke)
76865,KUB 41.10(+), Rs. 9′,330,iškišaz,iš-ki-ša-az,ABL,Rücken
76866,KUB 41.10(+), Rs. 9′,330,karapzi,kar-ap-zi,3SG.PRS,heben
76867,KUB 41.10(+), Rs. 10′,330,natšan,[na-a]t-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
76868,KUB 41.10(+), Rs. 10′,330,kuitman,ku-it-ma-an,CNJ,während
76869,KUB 41.10(+), Rs. 10′,330,parnaš,pár-n[a-aš,D/L.PL,Haus
76870,KUB 41.10(+), Rs. 10′,330,para,pa-ra-a,PREV,aus-
76871,KUB 41.10(+), Rs. 10′,330,arnuanzi,ar-nu-an-zi,3PL.PRS,fortbringen
76872,KUB 41.10(+), Rs. 11′,330,paluiškezi,[pal]-⸢ú⸣-iš-ke-ez-zi,3SG.PRS.IMPF,anstimmen
76873,KUB 41.10(+), Rs. 11′,330,nat,na-at,CONNn=PPRO.3SG.N.ACC,'n=at
76874,KUB 41.10(+), Rs. 11′,330,maḫḫan,ma-[aḫ-ḫa-an,CNJ,wie
76875,KUB 41.10(+), Rs. 12′,330,katta,kat-ta,ADV,unten
76876,KUB 41.10(+), Rs. 12′,330,NINDAan,NINDA-an,FNL(a).ACC.SG.C,Brot
76877,KUB 41.10(+), Rs. 12′,330,GA.KIN.AG,GA.KIN.AG,ACC.SG(UNM),Käse
76878,KUB 41.10(+), Rs. 14′,330,iškišaz,iš-ki-ša-az,ABL,Rücken
76879,KUB 41.10(+), Rs. 15′,330,tianzi,ti-a[n-zi,3PL.PRS,setzen
76880,KUB 41.10(+), Rs. IV 1′,330,ŠÀ,[{UZU}ŠÀ,ACC.SG(UNM),Herz
76881,KUB 41.10(+), Rs. IV 1′,330,memalia,me-ma-al-i]a,ACC.SG.N,Grütze
76882,KUB 41.10(+), Rs. IV 1′,330,tai,d[a-a-i],3SG.PRS,setzen
76883,KUB 41.10(+), Rs. IV 1′,330,natšan,⸢na-at-ša⸣-a[n,CONNn=PPRO.3PL.N.NOM=OBPs,'n=at=ššan
76884,KUB 41.10(+), Rs. IV 1′,330,EGIRpa,EGIR-pa,ADV,wieder
76885,KUB 41.10(+), Rs. IV 1′,330,šuppaš,šu-up-pa-aš,D/L.PL,Fleisch
76886,KUB 41.10(+), Rs. IV 1′,330,šer,še-er,PREV,oben-
76887,KUB 41.10(+), Rs. IV 1′,330,tai,da-a-i],3SG.PRS,setzen
76888,KUB 41.10(+), Rs. IV 2′,330,nu,[nu,CONNn,'nu
76889,KUB 41.10(+), Rs. IV 2′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
76890,KUB 41.10(+), Rs. IV 2′,330,1,1,QUANcar,ein
76891,KUB 41.10(+), Rs. IV 2′,330,NINDA.SIG,NINDA].⸢SIG⸣,ACC.SG(UNM),‚Flachbrot‘
76892,KUB 41.10(+), Rs. IV 2′,330,memalaš,me-ma-la-aš,GEN.SG,Grütze
76893,KUB 41.10(+), Rs. IV 2′,330,A-NA IŠKUR,~A-NA~ {D}IŠKUR,…:D/L.SG,Wettergott
76894,KUB 41.10(+), Rs. IV 2′,330,TÚG,TÚG,GEN.SG(UNM),Gewand
76895,KUB 41.10(+), Rs. IV 2′,330,paršia,pár-ši-i[a,3SG.PRS.MP,zerbrechen
76896,KUB 41.10(+), Rs. IV 2′,330,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
76897,KUB 41.10(+), Rs. IV 2′,330,NÍG.GIG,{UZU}NÍG.GIG],ACC.SG(UNM),Leber
76898,KUB 41.10(+), Rs. IV 3′,330,ŠÀ,[{UZU}ŠÀ,ACC.SG(UNM),Herz
76899,KUB 41.10(+), Rs. IV 3′,330,memalia,me-m]a-al-ia,ACC.SG.N,Grütze
76900,KUB 41.10(+), Rs. IV 3′,330,tai,da-a-i,3SG.PRS,setzen
76901,KUB 41.10(+), Rs. IV 3′,330,natšan,na-at-ša-an,CONNn=PPRO.3PL.N.ACC=OBPs,'n=at=ššan
76902,KUB 41.10(+), Rs. IV 3′,330,EGIRpa,EGIR-pa,ADV,wieder
76903,KUB 41.10(+), Rs. IV 3′,330,šuppaš,[šu-up-pa-aš,D/L.PL,kultisch rein
76904,KUB 41.10(+), Rs. IV 3′,330,šer,še-er,PREV,oben-
76905,KUB 41.10(+), Rs. IV 3′,330,tai,da-a-i],3SG.PRS,setzen
76906,KUB 41.10(+), Rs. IV 4′,330,nu,[nu,CONNn,'nu
76907,KUB 41.10(+), Rs. IV 4′,330,AZU,{LÚ}A]ZU,NOM.SG(UNM),Opferschauer
76908,KUB 41.10(+), Rs. IV 4′,330,1,1,QUANcar,ein
76909,KUB 41.10(+), Rs. IV 4′,330,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
76910,KUB 41.10(+), Rs. IV 4′,330,A-NA IŠKUR,~A-NA~ {D}IŠKUR,…:D/L.SG,Wettergott
76911,KUB 41.10(+), Rs. IV 4′,330,ḫiššašḫapa,{URU}ḫi-iš-ša-aš-ḫa-pa,GN.GEN.SG(UNM),Ḫi(e)ššašḫapa
76912,KUB 41.10(+), Rs. IV 4′,330,A-NA IŠKUR,~A-NA~ {D}IŠ[KUR],…:D/L.SG,Wettergott
76913,KUB 41.10(+), Rs. IV 5′,330,ankuaš,[{UR]U}⸢a⸣-an-ku-wa-aš,GN.GEN.SG,Ankuwa
76914,KUB 41.10(+), Rs. IV 5′,330,kattaḫḫi,{D}ka-at-taḫ-ḫi,DN.D/L.SG,Kattaḫḫa
76915,KUB 41.10(+), Rs. IV 5′,330,ankuaš,{URU}a-an-ku-wa-aš,GN.GEN.SG,Ankuwa
76916,KUB 41.10(+), Rs. IV 5′,330,KALri,{D}KAL-r[i],DN.D/L.SG,Hirschgott
76917,KUB 41.10(+), Rs. IV 6′,330,ḫalkia,{⸢D}ḫal⸣-ki-ia,DN.D/L.SG,Ḫalki
76918,KUB 41.10(+), Rs. IV 6′,330,zinkuruaia,{D}zi-in-ku-ru-wa-a-i-ia,DN.D/L.SG,Ze/inkuruwa
76919,KUB 41.10(+), Rs. IV 6′,330,paršia,pár-ši-ia,3SG.PRS.MP,zerbrechen
76920,KUB 41.10(+), Rs. IV 6′,330,nuššan,nu-uš-ša-a[n,CONNn=OBPs,'nu=ššan
76921,KUB 41.10(+), Rs. IV 6′,330,NÍG.GIG,{UZU}NÍG.GIG],ACC.SG(UNM),Leber
76922,KUB 41.10(+), Rs. IV 7′,330,ŠÀ,{UZU}ŠÀ,ACC.SG(UNM),Herz
76923,KUB 41.10(+), Rs. IV 7′,330,memalia,me-ma-al-ia,ACC.SG.N,Grütze
76924,KUB 41.10(+), Rs. IV 7′,330,tai,da-a-i,3SG.PRS,setzen
76925,KUB 41.10(+), Rs. IV 7′,330,natšan,na-at-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
76926,KUB 41.10(+), Rs. IV 7′,330,šuppaš,šu-up-pa-aš,D/L.PL,Fleisch
76927,KUB 41.10(+), Rs. IV 7′,330,šer,še-e[r,POSP,auf
76928,KUB 41.10(+), Rs. IV 7′,330,tai,da-a-i],3SG.PRS,setzen
76929,KUB 41.10(+), Rs. IV 8′,330,nu,nu,CONNn,'nu
76930,KUB 41.10(+), Rs. IV 8′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
76931,KUB 41.10(+), Rs. IV 8′,330,1,1,QUANcar,ein
76932,KUB 41.10(+), Rs. IV 8′,330,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
76933,KUB 41.10(+), Rs. IV 8′,330,kimraš,gi-im-ra-aš,GEN.SG,Feld
76934,KUB 41.10(+), Rs. IV 8′,330,KALri,{D}KAL-ri,DN.D/L.SG,Hirschgott
76935,KUB 41.10(+), Rs. IV 8′,330,paršia,pár-ši-ia,3SG.PRS.MP,zerbrechen
76936,KUB 41.10(+), Rs. IV 8′,330,nuššan,[nu-uš-ša-an,CONNn=OBPs,'nu=ššan
76937,KUB 41.10(+), Rs. IV 8′,330,NÍG.GIG,{UZU}NÍG.GIG,ACC.SG(UNM),Leber
76938,KUB 41.10(+), Rs. IV 8′,330,ŠÀ,{UZU}ŠÀ],ACC.SG(UNM),Herz
76939,KUB 41.10(+), Rs. IV 9′,330,memalia,me-ma-al-ia,ACC.SG.N,Grütze
76940,KUB 41.10(+), Rs. IV 9′,330,tai,da-a-i,3SG.PRS,setzen
76941,KUB 41.10(+), Rs. IV 9′,330,natšan,na-at-ša-an,CONNn=PPRO.3PL.N.ACC=OBPs,'n=at=ššan
76942,KUB 41.10(+), Rs. IV 9′,330,EGIRpa,EGIR-pa,ADV,wieder
76943,KUB 41.10(+), Rs. IV 9′,330,šuppaš,šu-up-pa-aš,D/L.PL,kultisch rein
76944,KUB 41.10(+), Rs. IV 9′,330,šer,[še-er,PREV,oben-
76945,KUB 41.10(+), Rs. IV 9′,330,tai,da-a-i],3SG.PRS,setzen
76946,KUB 41.10(+), Rs. IV 10′,330,nu,nu,CONNn,'nu
76947,KUB 41.10(+), Rs. IV 10′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
76948,KUB 41.10(+), Rs. IV 10′,330,1,1,QUANcar,ein
76949,KUB 41.10(+), Rs. IV 10′,330,NINDA.SIG,NINDA.⸢SIG⸣,ACC.SG(UNM),‚Flachbrot‘
76950,KUB 41.10(+), Rs. IV 10′,330,tuziaš,tu-uz-zi-aš,GEN.SG,Heer
76951,KUB 41.10(+), Rs. IV 10′,330,IŠKURni,{D}IŠKUR-ni,DN.FNL(n).HITT.D/L.SG,Wettergott
76952,KUB 41.10(+), Rs. IV 10′,330,irḫaizi,ir-ḫ[a-a-ez-zi],3SG.PRS,die Runde machen
76953,KUB 41.10(+), Rs. IV 11′,330,NÍG.GIG,{UZU}NÍG.GIG,ACC.SG(UNM),Leber
76954,KUB 41.10(+), Rs. IV 11′,330,ŠÀ,{UZU⸢}ŠÀ⸣,ACC.SG(UNM),Herz
76955,KUB 41.10(+), Rs. IV 11′,330,memalia,me-ma-al-ia,ACC.SG.N,Grütze
76956,KUB 41.10(+), Rs. IV 11′,330,tai,da-a-i,3SG.PRS,setzen
76957,KUB 41.10(+), Rs. IV 11′,330,natšan,na-at-š[a-an,CONNn=PPRO.3PL.N.ACC=OBPs,'n=at=ššan
76958,KUB 41.10(+), Rs. IV 11′,330,šuppaš,šu-up-pa-aš,D/L.PL,kultisch rein
76959,KUB 41.10(+), Rs. IV 11′,330,šer,še-er,PREV,oben-
76960,KUB 41.10(+), Rs. IV 11′,330,tai,da-a-i],3SG.PRS,setzen
76961,KUB 41.10(+), Rs. IV 12′,330,nu,nu,CONNn,'nu
76962,KUB 41.10(+), Rs. IV 12′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
76963,KUB 41.10(+), Rs. IV 12′,330,1,1,QUANcar,ein
76964,KUB 41.10(+), Rs. IV 12′,330,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
76965,KUB 41.10(+), Rs. IV 12′,330,A-NA BE-EL,~A-NA~ {LÚ}~BE-EL~,…:D/L.SG,Herr
76966,KUB 41.10(+), Rs. IV 12′,330,É-TIM,É-~TIM~,GEN.SG(UNM),Haus
76967,KUB 41.10(+), Rs. IV 12′,330,para,p[a]-r[a-a,PREV,aus-
76968,KUB 41.10(+), Rs. IV 12′,330,epzi,e-ep-zi,3SG.PRS,fassen
76969,KUB 41.10(+), Rs. IV 12′,330,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
76970,KUB 41.10(+), Rs. IV 12′,330,QA-TAM-MA,~QA-TAM-MA~,ADV,ebenso
76971,KUB 41.10(+), Rs. IV 12′,330,tai,da-a-i],3SG.PRS,setzen
76972,KUB 41.10(+), Rs. IV 13′,330,nat,na-at,CONNn=PPRO.3SG.N.ACC,'n=at
76973,KUB 41.10(+), Rs. IV 13′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
76974,KUB 41.10(+), Rs. IV 13′,330,A-NA IŠTAR,~A-NA~ {D}~IŠTAR~,…:D/L.SG,Ištar
76975,KUB 41.10(+), Rs. IV 13′,330,ṢE-RI,~ṢE-RI~,GEN.SG(UNM),Steppe
76976,KUB 41.10(+), Rs. IV 13′,330,paršia,par-ši-i[a,3SG.PRS.MP,zerbrechen
76977,KUB 41.10(+), Rs. IV 13′,330,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
76978,KUB 41.10(+), Rs. IV 13′,330,NÍG.GIG,{UZU}NÍG.GIG,ACC.SG(UNM),Leber
76979,KUB 41.10(+), Rs. IV 13′,330,ŠÀ,{UZU}ŠÀ],ACC.SG(UNM),Herz
76980,KUB 41.10(+), Rs. IV 14′,330,memalia,⸢me-ma⸣-al-ia,ACC.SG.N,Grütze
76981,KUB 41.10(+), Rs. IV 14′,330,tai,da-a-i,3SG.PRS,setzen
76982,KUB 41.10(+), Rs. IV 14′,330,natšan,na-at-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
76983,KUB 41.10(+), Rs. IV 14′,330,EGIRpa,EGIR-pa,ADV,wieder
76984,KUB 41.10(+), Rs. IV 14′,330,šuppaš,[šu-up-pa-aš,D/L.PL,kultisch rein
76985,KUB 41.10(+), Rs. IV 14′,330,šer,še-er,PREV,oben-
76986,KUB 41.10(+), Rs. IV 14′,330,tai,da-a-i],3SG.PRS,setzen
76987,KUB 41.10(+), Rs. IV 15′,330,nu,nu,CONNn,'nu
76988,KUB 41.10(+), Rs. IV 15′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
76989,KUB 41.10(+), Rs. IV 15′,330,1,1,QUANcar,ein
76990,KUB 41.10(+), Rs. IV 15′,330,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
76991,KUB 41.10(+), Rs. IV 15′,330,kuršaš,kur-ša-aš,GEN.SG,Vlies
76992,KUB 41.10(+), Rs. IV 15′,330,KALri,{D}KAL-ri,DN.D/L.SG,Hirschgott
76993,KUB 41.10(+), Rs. IV 15′,330,paršia,pár-š[i-ia,3SG.PRS.MP,zerbrechen
76994,KUB 41.10(+), Rs. IV 15′,330,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
76995,KUB 41.10(+), Rs. IV 15′,330,NÍG.GIG,{UZU}NÍG.GIG,ACC.SG(UNM),Leber
76996,KUB 41.10(+), Rs. IV 15′,330,ŠÀ,{UZU}ŠÀ],ACC.SG(UNM),Herz
76997,KUB 41.10(+), Rs. IV 16′,330,memalia,me-ma-al-ia,ACC.SG.N,Grütze
76998,KUB 41.10(+), Rs. IV 16′,330,tai,da-a-i,3SG.PRS,setzen
76999,KUB 41.10(+), Rs. IV 16′,330,natšan,na-at-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
77000,KUB 41.10(+), Rs. IV 16′,330,EGIRpa,E[GIR-pa,ADV,wieder
77001,KUB 41.10(+), Rs. IV 16′,330,šuppaš,šu-up-pa-aš,D/L.PL,kultisch rein
77002,KUB 41.10(+), Rs. IV 16′,330,šer,še-er,PREV,oben-
77003,KUB 41.10(+), Rs. IV 16′,330,tai,da-a-i],3SG.PRS,setzen
77004,KUB 41.10(+), Rs. IV 17′,330,nu,nu,CONNn,'nu
77005,KUB 41.10(+), Rs. IV 17′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
77006,KUB 41.10(+), Rs. IV 17′,330,1,1,QUANcar,ein
77007,KUB 41.10(+), Rs. IV 17′,330,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
77008,KUB 41.10(+), Rs. IV 17′,330,LUGALaš,LUGAL-aš,GEN.SG,König
77009,KUB 41.10(+), Rs. IV 17′,330,KALri,{D}KAL-⸢ri⸣,DN.D/L.SG,Hirschgott
77010,KUB 41.10(+), Rs. IV 17′,330,paršia,[par-ši-ia,3SG.PRS.MP,zerbrechen
77011,KUB 41.10(+), Rs. IV 17′,330,nuššan,nu-uš-ša-an],CONNn=OBPs,'nu=ššan
77012,KUB 41.10(+), Rs. IV 18′,330,NÍG.GIG,{UZU⸣}NÍG.GIG,ACC.SG(UNM),Leber
77013,KUB 41.10(+), Rs. IV 18′,330,ŠÀ,{UZU⸢}ŠÀ⸣,ACC.SG(UNM),Herz
77014,KUB 41.10(+), Rs. IV 18′,330,memalia,me-ma-al-⸢ia⸣,ACC.SG.N,Grütze
77015,KUB 41.10(+), Rs. IV 18′,330,tai,[da-a-i,3SG.PRS,setzen
77016,KUB 41.10(+), Rs. IV 18′,330,natšan,na-at-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
77017,KUB 41.10(+), Rs. IV 18′,330,EGIRpa,EGIR-pa,ADV,wieder
77018,KUB 41.10(+), Rs. IV 18′,330,šuppaš,šu-up-pa-aš,D/L.PL,kultisch rein
77019,KUB 41.10(+), Rs. IV 18′,330,šer,še-er,PREV,oben-
77020,KUB 41.10(+), Rs. IV 18′,330,tai,da-a-i],3SG.PRS,setzen
77021,KUB 41.10(+), Rs. IV 19′,330,nu,nu,CONNn,'nu
77022,KUB 41.10(+), Rs. IV 19′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
77023,KUB 41.10(+), Rs. IV 19′,330,1,1,QUANcar,ein
77024,KUB 41.10(+), Rs. IV 19′,330,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
77025,KUB 41.10(+), Rs. IV 19′,330,A-NA BE-EL,~A-NA~ {LÚ}~[BE-EL~,…:D/L.SG,Herr
77026,KUB 41.10(+), Rs. IV 19′,330,É-TIM,É-~TIM~,GEN.SG(UNM),Haus
77027,KUB 41.10(+), Rs. IV 19′,330,para,pa-ra-a,PREV,aus-
77028,KUB 41.10(+), Rs. IV 19′,330,epzi,e-ep-zi,3SG.PRS,fassen
77029,KUB 41.10(+), Rs. IV 19′,330,nuššan,nu-uš-ša-an],CONNn=OBPs,'nu=ššan
77030,KUB 41.10(+), Rs. IV 20′,330,QA-TAM,~QA-TAM~,ACC.SG(UNM),Hand
77031,KUB 41.10(+), Rs. IV 20′,330,tai,da-a-i,3SG.PRS,setzen
77032,KUB 41.10(+), Rs. IV 20′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
77033,KUB 41.10(+), Rs. IV 21′,330,kulittaia,{D}ku-li-it-ta-ia,DN.D/L.SG,Kulitta
77034,KUB 41.10(+), Rs. IV 21′,330,paršia,[par-ši-ia,3SG.PRS.MP,zerbrechen
77035,KUB 41.10(+), Rs. IV 21′,330,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
77036,KUB 41.10(+), Rs. IV 21′,330,NÍG.GIG,{UZU}NÍG.GIG,ACC.SG(UNM),Leber
77037,KUB 41.10(+), Rs. IV 21′,330,ŠÀ,{UZU}ŠÀ],ACC.SG(UNM),Herz
77038,KUB 41.10(+), Rs. IV 22′,330,memalia,me-ma-⸢al⸣-ia,ACC.SG.N,Grütze
77039,KUB 41.10(+), Rs. IV 22′,330,tai,da-a-⸢i⸣,3SG.PRS,setzen
77040,KUB 41.10(+), Rs. IV 22′,330,natšan,[na-at-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
77041,KUB 41.10(+), Rs. IV 22′,330,EGIRpa,EGIR-pa,ADV,wieder
77042,KUB 41.10(+), Rs. IV 22′,330,šuppaš,šu-up-pa-aš,D/L.PL,kultisch rein
77043,KUB 41.10(+), Rs. IV 22′,330,šer,še-er,POSP,auf
77044,KUB 41.10(+), Rs. IV 22′,330,tai,da-a-i],3SG.PRS,setzen
77045,KUB 41.10(+), Rs. IV 23′,330,nu,nu,CONNn,'nu
77046,KUB 41.10(+), Rs. IV 23′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
77047,KUB 41.10(+), Rs. IV 23′,330,1,1,QUANcar,ein
77048,KUB 41.10(+), Rs. IV 23′,330,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
77049,KUB 41.10(+), Rs. IV 23′,330,pirinkir,{D}pí-[ri-in-ki-ir,DN.D/L.SG(UNM),Pire/i(n)ka/ir
77050,KUB 41.10(+), Rs. IV 23′,330,paršia,par-ši-ia,3SG.PRS.MP,zerbrechen
77051,KUB 41.10(+), Rs. IV 23′,330,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
77052,KUB 41.10(+), Rs. IV 23′,330,NÍG.GIG,{UZU}NÍG.GIG,ACC.SG(UNM),Leber
77053,KUB 41.10(+), Rs. IV 23′,330,ŠÀ,{UZU}ŠÀ],ACC.SG(UNM),Herz
77054,KUB 41.10(+), Rs. IV 24′,330,memalia,me-ma-al-ia,ACC.SG.N,Grütze
77055,KUB 41.10(+), Rs. IV 24′,330,tai,da-a-i,3SG.PRS,setzen
77056,KUB 41.10(+), Rs. IV 24′,330,natšan,n[a-at-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
77057,KUB 41.10(+), Rs. IV 24′,330,EGIRpa,EGIR-pa,ADV,wieder
77058,KUB 41.10(+), Rs. IV 24′,330,šuppaš,šu-up-pa-aš,D/L.PL,kultisch rein
77059,KUB 41.10(+), Rs. IV 24′,330,šer,še-er,PREV,oben-
77060,KUB 41.10(+), Rs. IV 24′,330,tai,da-a-i],3SG.PRS,setzen
77061,KUB 41.10(+), Rs. IV 25′,330,nu,⸢nu,CONNn,'nu
77062,KUB 41.10(+), Rs. IV 25′,330,AZU,{LÚ}AZU,NOM.SG(UNM),Opferschauer
77063,KUB 41.10(+), Rs. IV 25′,330,1,1,QUANcar,ein
77064,KUB 41.10(+), Rs. IV 25′,330,NINDA.SIG,NINDA.SIG⸣,ACC.SG(UNM),‚Flachbrot‘
77065,KUB 41.10(+), Rs. IV 25′,330,A-NA,~⸢A⸣-N[A~,…:D/L.SG,zu
77066,KUB 51.22,Vs. I? 2′,330,tai,d]a-⸢a-i⸣,3SG.PRS,nehmen
77067,KUB 51.22,Vs. I? 3′,330,ḪUR.SAGaz,ḪUR.SAG-az,ABL,Berg
77068,KUB 51.22,Vs. I? 3′,330,utai,ú-da-a-i,3SG.PRS,(her)bringen
77069,KUB 51.22,Vs. I? 4′,330,unuanzi,ú-n]u-⸢u⸣-wa-an-zi,3PL.PRS,schmücken
77070,KUB 51.22,Vs. I? 5′,330,warapzi,wa]-⸢ar⸣-ap-zi,3SG.PRS,baden
77071,KUB 51.22,Vs. I? 6′,330,kuieš,k]u-i-e-eš,REL.NOM.PL.C,welcher
77072,KUB 51.22,Vs. I? 6′,330,EN,{LÚ.MEŠ}EN{MEŠ},NOM.PL(UNM),Herr
77073,KUB 51.22,Vs. I? 6′,330,TU₇-TIM,TU₇-~TIM~,GEN.SG(UNM),Suppe
77074,KUB 51.22,Vs. I? 7′,330,warappanzi,wa-ar-ap-pa-an-zi,3PL.PRS,baden
77075,KUB 51.22,Vs. I? 8′,330,ŠA IŠKUR,~[ŠA~ {D}IŠKUR,…:GEN.SG,Wettergott
77076,KUB 51.22,Vs. I? 8′,330,kuliuišna,{U]RU}ku-li-ú-iš-na,GN.GEN.SG(UNM),Kuliwišna
77077,KUB 51.22,Vs. I? 8′,330,1,1,QUANcar,ein
77078,KUB 51.22,Vs. I? 8′,330,ŠÚ.A-ŠU,{GIŠ}ŠÚ.A-~ŠU~,ACC.SG(UNM)_DEM2/3.GEN.SG,Stuhl
77079,KUB 51.22,Vs. I? 9′,330,1,[1,QUANcar,ein
77080,KUB 51.22,Vs. I? 9′,330,GU₄,GU₄,ACC.SG(UNM),Rind
77081,KUB 51.22,Vs. I? 9′,330,1,1,QUANcar,ein
77082,KUB 51.22,Vs. I? 9′,330,NÍG.BÀR,{KUŠ}NÍG.BÀR,ACC.SG(UNM),Vorhang
77083,KUB 51.22,Vs. I? 9′,330,šarpaššiš,š]ar-pa-aš-ši-iš,LUW||HITT.ADJG.NOM.SG.C,(Abdeckung)
77084,KUB 51.22,Vs. I? 10′,330,nu,nu,CONNn,'nu
77085,KUB 51.22,Vs. I? 10′,330,DINGIR-LAM,DINGIR-~LAM~,ACC.SG(UNM),Gott
77086,KUB 51.22,Vs. I? 10′,330,uitenit,ú-i-te-ni-it,INS,Wasser
77087,KUB 51.22,Vs. I? 11′,330,arranzi,[a-ar-ra-an-zi,3PL.PRS,waschen
77088,KUB 51.22,Vs. I? 11′,330,namma,nam-ma],CNJ,dann
77089,KUB 51.22,Vs. I? 11′,330,arrumaš,⸢a⸣-ar-ru-ma-aš,VBN.GEN.SG,waschen
77090,KUB 51.22,Vs. I? 11′,330,watar,wa-a-tar,ACC.SG.N,Wasser
77091,KUB 51.22,Vs. I? 12′,330,papparšanzi,pa-ap-pár-ša-an-zi,3PL.PRS,(be)spritzen
77092,KUB 51.22,Vs. I? 13′,330,nu,[nu,CONNn,'nu
77093,KUB 51.22,Vs. I? 13′,330,ean,{GIŠ}e-ia-an,ACC.SG.C,Eibe(?)
77094,KUB 51.22,Vs. I? 13′,330,kuit,ku-i]t,REL.ACC.SG.N,welcher
77095,KUB 51.22,Vs. I? 13′,330,šittuaz,{ḪUR.SAG}ši-id-du-wa-az,GN.ABL,Šittuwa
77096,KUB 51.22,Vs. I? 14′,330,utaš,[ú-da-aš,3SG.PST,(her)bringen
77097,KUB 51.22,Vs. I? 14′,330,nat,n]a-at,CONNn=PPRO.3SG.N.ACC,'n=at
77098,KUB 51.22,Vs. I? 14′,330,tai,da-a-i,3SG.PRS,nehmen
77099,KUB 51.22,Vs. I? 15′,330,natkan,[na-at-kán,CONNn=PPRO.3SG.N.ACC=OBPk,'n=at=kan
77100,KUB 51.22,Vs. I? 15′,330,ḫaršialliaš,{DUG}ḫar-š]i-ia-al-li-ia-aš,GEN.SG,Vorratsgefäß
77101,KUB 51.22,Vs. I? 15′,330,É.ŠÀni,É.ŠÀ-ni,FNL(n).D/L.SG,Innengemach
77102,KUB 51.22,Vs. I? 16′,330,anta,[an-da,PREV,hinein-
77103,KUB 51.22,Vs. I? 16′,330,petai,pé-e-da-a]-⸢i⸣,3SG.PRS,hinschaffen
77104,KUB 51.22,Vs. I? 16′,330,natšan,na-at-ša-an,CONNn=PPRO.3SG.N.ACC=OBPs,'n=at=ššan
77105,KUB 51.22,Vs. I? 16′,330,ŠA IŠKUR,~ŠA~ {D}IŠKUR,…:GEN.SG,Wettergott
77106,KUB 51.22,Vs. I? 17′,330,kuliuišna,[{URU}ku-li-ú-iš-na],GN.GEN.SG(UNM),Kuliwišna
77107,KUB 51.22,Vs. I? 17′,330,ḫaršialli,{DUG}ḫar-ši-ia-al-li,D/L.SG,Vorratsgefäß
77108,KUB 51.22,Vs. II? 4′,330,našta,⸢na⸣-[aš-ta,CONNn=OBPst,'n=ašta
77109,KUB 51.22,Vs. II? 5′,330,nu,nu,CONNn,'nu
77110,KUB 51.22,Vs. II? 5′,330,mukešnaš˽ENaš,{LÚ}m[u-ke-eš-na-aš˽EN-aš,Anrufung:GEN.SG+Herr:NOM.SG,Herr der Anrufung
77111,KUB 51.22,Vs. II? 5′,330,ḫašši,ḫa-aš-ši-i,D/L.SG,Herd
77112,KUB 51.22,Vs. II? 5′,330,paḫḫunaliaz,{DUG}pa-aḫ-ḫu-na-li-az,ABL,Kohlenpfanne
